place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,label,score
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,ff73c1aebfc85e00ac731c1db7af0026,3,The service is very slow.. It looks good,2 years ago,2022-03-29 11:25:41.187,,,,0,10.0,,0.0,Servis sangat lembab.. Indah khabar dari rupa,,positive,0.99705696105957
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,45a8c7bd7b59220bc2971f1b695fae0c,1,Not good at all. Fishy squid. All free. Iced tea tastes more like milk. Expensive. Dont come here. Regret,2 years ago,2022-03-29 11:25:41.187,,,,1,2.0,1.0,0.0,Tak sedap langsung. Sotong hanyir. Semua tawar. Teh ais rasa susu lebih. Mahal. Jgn dtng sini. Nyesal,,negative,0.998785674571991
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,8126ce76aaa090db8b4468da361396a7,3,Expensive,2 years ago,2022-03-29 11:25:41.187,,,,0,52.0,53.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,5a8ad650b6d0efeefa0625d7f09ff456,5,,2 years ago,2022-03-29 11:25:41.204,,,,0,83.0,15.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,0ae0e279573142ac4a01fe266e3cf885,5,,2 years ago,2022-03-29 11:25:41.204,,,,0,15.0,46.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,263550781010157e6ef5f5eab684d8ed,5,"At night, this shop sells nasi lemak, yongtaufu, various noodle stalls and Thai cuisine. I want to tell you that his Thai cuisine is delicious. It is the best cuisine. Service is also fast. Must try. Its an area in the Bintong Food Coast",2 years ago,2022-03-29 11:25:41.204,,,,0,103.0,121.0,1.0,"Malam kedai ni jual nasi lemak, yongtaufu, gerai pelbagai mee dan masakan ala thai. Nak bgtau masakan ala thai dia sedap. Memang terbaik masakan. Service pun cepat. Mesti try. Ni kawasan di Persiran Makanan Bintong",,positive,0.997296154499054
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,a76a037213ebf0dff028078e8c1bb550,1,,2 years ago,2022-03-29 11:25:41.204,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,ef14dc63e11c4e835a37eae4064717c5,2,,2 years ago,2022-03-29 11:25:41.821,,,,0,6.0,12.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,d58fe8123fddfa2605f18d2894416f30,3,,2 years ago,2022-03-29 11:25:41.821,,,,0,2.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,0d4accd049f194e38398afea0d741a52,3,,2 years ago,2022-03-29 11:25:41.837,,,,0,42.0,14.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,0977a6e58e9f2c5778c678d331120c1c,4,,2 years ago,2022-03-29 11:25:41.837,,,,0,44.0,37.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,5bd34ead40743cd867e75298ffeaf21a,4,,2 years ago,2022-03-29 11:25:41.837,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,06be62c617292187c43495a07df1dbdc,4,,2 years ago,2022-03-29 11:25:41.854,,,,0,146.0,305.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,9b5856ee389dca8ecc36c4002a4f4e39,4,I order nasi kerabu and it is delicious. They also serve roti canai during morning.,2 years ago,2022-03-29 11:25:41.858,,,,1,245.0,2283.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,406b4acaced4300f380aec58bd47c783,4,Foodcourt concept,2 years ago,2022-03-29 11:25:41.858,,,,0,75.0,102.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,18585dce02456a7a116ad1e6fb6bcd76,1,"Scam. Baked fish shop but not even one seafood dish. Only hot food. Please add more workers, it takes a long time to take orders.",2 years ago,2022-03-29 11:25:41.865,,,,0,11.0,,0.0,"Scam. Kedai ikan bakar tp satu hidangan makanan laut pun xde. Hanya masakan panas. Tlg tambah pekerja, nak ambil order pun lama.",,negative,0.998137116432189
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,d15a0c289826aec1a5e3b19785ac49c6,4,,2 years ago,2022-03-29 11:25:41.871,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,2ef1b8e3b370054eb11c9e2b8f3eb02b,3,Simple comfort food,2 years ago,2022-03-29 11:25:42.459,,,,0,95.0,73.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,83072b1de55bd2a69394047fd05a52b8,4,"This was our next stop after the aborted Timah Tasoh Lake Resort. As in most Malay Food Outlets or Restaurants tradional Malay Dishes were the main menu as Self Service concept was practised. As the restaurant name suggest a variety of Ikan Bakar were available to satisfy the customerss tastes. Incidently Ikan Bakar Siakap (which created contrversy in Langkawi as viralled in the Social, Electronic & Mass Media) was one of the dish to choose from. Ironically as in Langakawi it was priced @ 1400 too...(but not RM$.. just 1400cents...Im just jokingly wanted to create a Surprise factor). This place was well patronised by local Office Staffs n Workers as well as visitors like us. Surprisingly the prices charged after queuing at the Cash counter was really cheaper as compared to those in Klang Valley and major Towns in Peninsular Malaysia (from my past experiences). After this lunch session we were taken to the Masjid Terapong Kuala Perlis which was not far the Kuala Perlis Passenger & Roro Jetties to Langkawi Island.",2 years ago,2022-03-29 11:25:42.459,,,,0,278.0,136.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,88bd4bb0921aaf7883fa4eaf8a40cd1e,3,,2 years ago,2022-03-29 11:25:42.474,,,,0,70.0,207.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,8cf22752f2748777330e7b62517e3316,5,Nice,2 years ago,2022-03-29 11:25:42.474,,,,0,26.0,11.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,48e22c1b3a0e4bedbcbda5ff630e77c3,4,The shop was already closed when we arrived at 1am. But next to it there is a delicious burger stall.,2 years ago,2022-03-29 11:25:42.474,,,,1,267.0,349.0,1.0,Kedai ini sudah ditutup semasa kami sampai pukul 1pagi. Tapi di sebelahnya ada gerai burger yang sedap.,,negative,0.998336791992187
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,338712dc417ad939a9791d33d6413346,3,,2 years ago,2022-03-29 11:25:42.488,,,,0,178.0,1005.0,1.0,,,positive,0.930152893066406
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,8bddea7331863e9812fd0891def77082,5,,2 years ago,2022-03-29 11:25:42.488,,,,0,42.0,34.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,f7cddaaa006d0f0bf0d8db120c039c93,4,"Various side dishes, village taste, reasonable prices",2 years ago,2022-03-29 11:25:42.488,,,,0,340.0,390.0,1.0,"Pelbagai lauk pauk,selera kampung,harga yg berpatutan",,positive,0.997085034847259
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,077831bd7443bb9dee33fcf43496a404,1,The name of the grilled fish shop..but the grilled fish is not in the dish!,2 years ago,2022-03-29 11:25:42.504,,,,0,11.0,1.0,0.0,Nama kedai ikan bakar..tapi ikan bakar takde dalam hidangan!,,negative,0.91557502746582
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,2eba6d7fb03f6115214d6fbf1d8a4ad1,4,,2 years ago,2022-03-29 11:25:42.504,,,,0,1.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,dc1793be33084ccf6bf65798ef49e169,4,,2 years ago,2022-03-29 11:25:43.160,,,,0,93.0,67.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,5ae72a0393ecb184fabdd9273d25eb23,4,various menus and cheap hot dishes are also delicious in the kitchen of the mother who rents the site here,2 years ago,2022-03-29 11:25:43.160,,,,0,346.0,,0.0,berbagai menu dan murah masakan panas pun ada sedap kat dapur mak tok yg menyewa tapak kat sini,,positive,0.997212707996368
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,e42cb58a56e13494f00038c49809d698,5,A good place in Bintong for family dinner time.,2 years ago,2022-03-29 11:25:43.171,,,,1,94.0,190.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,3878e73dbaa17d3f9661ebf632a6ebcd,5,,2 years ago,2022-03-29 11:25:43.171,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,d44791bcd700b75a912e9cc51e4f509a,4,,2 years ago,2022-03-29 11:25:43.171,,,,0,18.0,37.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,336cd03e833c48b7554e0c6a97406fd5,5,,2 years ago,2022-03-29 11:25:43.181,,,,0,56.0,1.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,f7af180f649da9bae71f29ef9908b44b,5,The best,2 years ago,2022-03-29 11:25:43.181,,,,0,7.0,,0.0,Terbaikk,,positive,0.997341573238372
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,aa777d3a89f813196a2a86ffff16f8ec,4,"Well, there are many who follow the prescribed soup",3 years ago,2021-03-29 11:25:43.187,,,,0,4.0,,0.0,"Baik,bnyk yg ikot sop yg d tetapkn",,positive,0.997275650501251
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,c888545bf94ec6ef5e2906090130541d,2,,3 years ago,2021-03-29 11:25:43.187,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,6324ec74cb790502372416a2842fb366,3,,3 years ago,2021-03-29 11:25:43.187,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,c0943612bffcefa53a531026e196f4cb,3,,3 years ago,2021-03-29 11:25:44.737,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,952b7f8b1963d84e2c5cd22899f76f2e,4,Nasi Lemak Damansara is delicious,3 years ago,2021-03-29 11:25:44.737,,,,0,71.0,37.0,1.0,Nasi Lemak Damansara sedap,,positive,0.997365295886993
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,5c9d7e83589dc4d04cb4061ef92c9168,5,Nice food and friendly staffs. Got surau too...,3 years ago,2021-03-29 11:25:44.737,,,,0,213.0,8.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,5e434b02f842f15a9ae02c6331bdef06,3,,3 years ago,2021-03-29 11:25:44.737,,,,0,13.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,76b47ef72b1cc0329e3db6aa31392c55,5,,3 years ago,2021-03-29 11:25:44.754,,,,0,10.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,9c60659e8e447b1d93b6d3e0b021e5e3,3,Sempoi kebab,3 years ago,2021-03-29 11:25:44.762,,,,0,119.0,86.0,1.0,Kebab sempoi,,positive,0.994250416755676
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,a05ac962bcb6802f2a6966089bfa259e,3,"Its okay, if youre diligent about pi cola",3 years ago,2021-03-29 11:25:44.762,,,,0,61.0,57.0,1.0,"Boleh laaa , kalau rajin pi kola",,positive,0.997349977493286
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,24effb87790ed4fb5166b4f0134be342,1,"WORST!! Very PRICY, dishes not up ti standard in the menu. Ordered kailan ikan masin but ended up kailan ikan masin added with chicken!? Feedback given to the Dapur Maktok but was given stupid answer -> bukan saya yang ambil order. Orang lain ambil. Dia tak tulis pun ayam atau ikan masin. Mana saya tau. What kind on earth on such statement? Given just to excuse self and mistakes happened and collected the money from unhappy customer? Ice tea was not up to taste. Tasteless. Not recommended! Please find some other place to eat rather or youll be sorry.",3 years ago,2021-03-29 11:25:44.771,,,,4,69.0,68.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,d1848d42c15eb3b44f1de0e5b7bae3a5,4,,3 years ago,2021-03-29 11:25:44.771,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,c5133337328d8b9a633c1c0560d2988c,1,,3 years ago,2021-03-29 11:25:44.771,,,,0,1.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,a121fa3dd3729235be8aca5f92359cc5,5,delicious,3 years ago,2021-03-29 11:25:45.421,,,,0,81.0,35.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,c15af2521262e9c819705c5e6e3cad90,3,Its fine...,3 years ago,2021-03-29 11:25:45.421,,,,0,4.0,12.0,0.0,Boleh la...,,positive,0.997075080871582
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,6cf33cef3743b1983176eec6ab289085,5,,3 years ago,2021-03-29 11:25:45.437,,,,0,320.0,541.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,e2cf4953a4ebf801934dc00a37e369ed,3,,3 years ago,2021-03-29 11:25:45.437,,,,0,2.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,b62a0b4eaba163cf8e4ed07ad1d0c338,3,Good. Stended price of tourism town. Mcm2 is there,3 years ago,2021-03-29 11:25:45.437,,,,0,188.0,37.0,1.0,Bagus. Harga stended pekan perlancongan. Mcm2 ada,,positive,0.997159838676452
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,1699c93babfcf3b011829b2fd858965c,1,,3 years ago,2021-03-29 11:25:45.437,,,,0,1.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,bc61dfbf91f3ffc7d1b18341a1bc0bf8,5,Delicious and best... all kinds of food are available here and can be enjoyed with the family.,3 years ago,2021-03-29 11:25:45.454,,,,0,885.0,317.0,1.0,Sedap dan best...semua jenis makanan ada dan terdapat disini boleh dinikmati bersama keluarga.,,positive,0.997267603874206
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,cdd03e30abc48b829e225aab8cf7649c,4,There are many kinds of menus.. you can eat enough because the portions are quite large.. only the grilled fish is not visible even though it is a grilled fish shop in Perlis,3 years ago,2021-03-29 11:25:45.454,,,,0,241.0,104.0,1.0,Macam2 menu ada..kenyang mkn sbb posion agak byk..cma ikan bakar tu ja xnmpak walaupn nma kedai ikan bakar perlis,,negative,0.987451374530792
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,486195729938ef87c1311a87cb718c9d,4,,3 years ago,2021-03-29 11:25:45.463,,,,0,1.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,218b642920a0a3b4837006c829174601,3,"Slow service. Come later, but get it first. Shop standard taste.",3 years ago,2021-03-29 11:25:45.463,,,,0,286.0,472.0,1.0,"Servis lambat. Datang kemudian, tapi dapat dulu. Rasa standard kedai.",,positive,0.983123898506164
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,bfe4fd603c570f0ce7b9756605ce1853,5,Great roadside location. Various menus,3 years ago,2021-03-29 11:25:46.037,,,,0,42.0,75.0,1.0,Lokasi tepi jalan besar. Pelbagai menu,,positive,0.990579903125762
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,87707f1060154ef61fbf16afb0325d76,3,,3 years ago,2021-03-29 11:25:46.037,,,,0,15.0,2.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,0151986787461afde3edf32102f63129,5,,4 years ago,2020-03-29 11:25:46.054,,,,0,7.0,20.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,bc592c2073b42a38c5ec9278ccf2e0ea,4,,4 years ago,2020-03-29 11:25:46.054,,,,0,27.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,dc4599c5cfff4a5949a76a23ab8e1711,4,Good food...reasonable and fast service....,4 years ago,2020-03-29 11:25:46.054,,,,0,38.0,22.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,776b7b6781a7b0c7ef68493e641b985f,4,,4 years ago,2020-03-29 11:25:46.064,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,8e816bd9017743479bacf2998d935c83,5,,4 years ago,2020-03-29 11:25:46.064,,,,0,2.0,7.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,6a4ce8ea6859c149038ccaf0741a5132,4,Nice grill fish  jenahak,4 years ago,2020-03-29 11:25:46.070,,,,0,248.0,94.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,ea2956478d599f986b647eac849dad81,4,,4 years ago,2020-03-29 11:25:46.070,,,,0,22.0,9.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,d1dae52b8cf8060a8c09a7866516a1cd,5,Its delicious to eat at ikot set rm29.90,4 years ago,2020-03-29 11:25:46.070,,,,0,52.0,62.0,1.0,Sedap makan td ikot set rm29.90,,positive,0.997278988361358
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,1e6d94555f619371672ff3bb1ff8aeca,5,,4 years ago,2020-03-29 11:25:46.671,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,14fb5a294cb9a0d16b02a0a0318d7d9e,5,,4 years ago,2020-03-29 11:25:46.671,,,,0,1.0,21.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,9123273962b20ca6eebdb6ef27111581,2,Not up to mark. The fish was a disappointment. Only sotong goreng was great.,4 years ago,2020-03-29 11:25:46.671,,,,1,195.0,14.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,8b99b601b979f1f2468e0d97f70ec438,1,Less satisfactory,4 years ago,2020-03-29 11:25:46.671,,,,0,9.0,2.0,0.0,Kurang memuaskan,,negative,0.974141597747802
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,427e2c37f739db771d05364db8cd1a7b,5,the best flour fried squid,4 years ago,2020-03-29 11:25:46.687,,,,0,4.0,113.0,0.0,sotong goreng tepung terbaik,,positive,0.997097849845886
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,52df39e4276f2821909dbf4f15b95455,5,,4 years ago,2020-03-29 11:25:46.687,,,,0,6.0,13.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,4a1b66070013710d117020f5257ee5c1,5,,4 years ago,2020-03-29 11:25:46.687,,,,0,64.0,48.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,bd6931dce608c6fbd7e4eec2aea0893f,3,,4 years ago,2020-03-29 11:25:46.687,,,,0,2.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,2a4e78f4f3d2ca0e391e3746804f1afe,4,Nice food here the fish is fresh from the sea,4 years ago,2020-03-29 11:25:46.703,,,,0,11.0,8.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,615418b9f0aac143c995c3d6a7f58511,5,,4 years ago,2020-03-29 11:25:46.704,,,,0,1.0,10.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,dd5b66b88d7cafc8b1f879bcae4dbfe8,3,,4 years ago,2020-03-29 11:25:47.370,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,7074b310a2b122c0e2d7434fbf097d5c,3,,4 years ago,2020-03-29 11:25:47.370,,,,0,3.0,3.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,5ea1ecb58ac76a82bceaf94631e10f20,3,not bad,4 years ago,2020-03-29 11:25:47.370,,,,0,1.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,b28cde2e867387f53b2fe9704ddd7924,5,,4 years ago,2020-03-29 11:25:47.370,,,,0,1.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,e72a826636a53619a8cceedb7aab289f,5,,4 years ago,2020-03-29 11:25:47.387,,,,0,1.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,57b822ab68f91b7cdba586e9ccaab6d8,3,,4 years ago,2020-03-29 11:25:47.387,,,,0,2.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,6b9e5ce28dab1339cbc05dc94580c453,3,,4 years ago,2020-03-29 11:25:47.387,,,,0,26.0,85.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,8307703451f8139263d2ff4f97d5bfbd,5,"Before going to the store, we called first to make a reservation. After arriving at the store, in 1 minute wait for the ordered food to arrive. Order set A for 1-2 people to eat. In that set there are 3 flavors of sea bream, chicken tomyam, omelette, sambal belacan + ulam, belacan fried kale. Everything is delicious. We add flour fried octopus. Super crispy and fresh taste. Its worth it to eat here. This shop is located opposite Mini Putrajaya Perlis. You can try. Highly recommended. Just ate rm47.00. Set A is rm29.90.",4 years ago,2020-03-29 11:25:47.404,,,,0,342.0,575.0,1.0,"Sebelum ke kedai, kami telah telefon dahulu utk buat tempahan. Setelah sampai di kedai, dlm 1 minit menunggu makanan yg dipesan sampai. Order set A utk 1- 2 org makan. Dalam set tu ada ikan siakap 3 rasa, tomyam ayam, telur dadar, sambal belacan + ulam, kangkung goreng belacan. Mmg semua sedap. Kami tambah sotong goreng tepung. Super crispy dan rasa fresh. Mmg berbaloi baloi makan disini. Kedai ni lokasi dia berdepan dgn mini putrajaya perlis. Boleh lah cuba. Mmg recomended. Makan tadi rm47.00. Set A tu rm29.90.",,negative,0.791143238544464
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,11bdf160ba0b45682f71e1bedfc51d41,4,Delicious and cheap,4 years ago,2020-03-29 11:25:47.404,,,,0,2.0,,0.0,Sedap dan murah,,positive,0.997313320636749
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,316dfd76a5f6be6aeecd52b13dbe2bee,3,,4 years ago,2020-03-29 11:25:47.404,,,,0,18.0,25.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,ad9f122ea43cb5eabe4ed55d063ca826,2,,4 years ago,2020-03-29 11:25:48.054,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,280fa3227ff418e2c499a02acf966e93,5,,4 years ago,2020-03-29 11:25:48.066,,,,0,22.0,13.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,898c43c828996b098274bee855ed3cc3,4,Great tasting food at good price.,4 years ago,2020-03-29 11:25:48.070,,,,0,60.0,6.0,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,ed6399e0b4fee680a42a0e32619bdce6,4,,4 years ago,2020-03-29 11:25:48.070,,,,0,3.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,a1a72944feb19d2a9781b7c3e221096b,5,,4 years ago,2020-03-29 11:25:48.070,,,,0,4.0,,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,0aceea3036442daa651203fad3a7ad4e,5,,4 years ago,2020-03-29 11:25:48.070,,,,0,,,,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,176aa6089924f78ab194b8d94e213619,4,,4 years ago,2020-03-29 11:25:48.070,,,,0,4.0,18.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,8dd7c4e98e04ed962b5be4b38204af5b,3,,4 years ago,2020-03-29 11:25:48.087,,,,0,1.0,1.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,e6083fad08f02c96060bc8a301c2a861,2,,4 years ago,2020-03-29 11:25:48.087,,,,0,2.0,,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,da31d1f818e94f64bd4c616433552f8c,3,Delicious,4 years ago,2020-03-29 11:25:48.087,,,,1,1.0,4.0,0.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,6dd74f5baf200e6aeed26b522cf577d6,5,,4 years ago,2020-03-29 11:25:49.270,,,,0,2.0,,1.0,,,,
ChIJeSYdimmZTDARwils_Zz0HtM,Kedai Ikan Bakar Perlis Qaseh,020ff7c45448120da0b031cf1758296e,5,,4 years ago,2020-03-29 11:25:49.287,,,,0,12.0,11.0,1.0,,,,
